953.5,490.5,273815536
953.6,490.9,273815547
953.5,491.6,273815558
953.4,492.3,273815569
953.4,492.0,273815580
953.6,492.3,273815591
954.7,491.8,273815602
955.9,491.7,273815613
955.5,491.7,273815625
954.4,492.2,273815636
950.9,492.5,273815646
950.9,492.5,273815658
951.5,492.1,273815669
953.1,491.3,273815679
952.4,491.0,273815692
951.1,490.0,273815703
951.1,489.3,273815713
952.0,489.0,273815725
952.5,487.8,273815735
953.3,482.2,273815746
953.8,481.6,273815758
953.8,481.7,273815769
952.8,482.6,273815779
953.7,485.9,273815791
940.0,495.1,273815803
919.9,496.8,273815813
878.2,497.5,273815825
867.1,498.0,273815835
860.3,498.3,273815846
827.6,498.8,273815858
817.8,499.0,273815869
792.2,498.4,273815879
701.4,491.5,273815891
698.0,490.3,273815902
700.5,491.6,273815912
641.2,474.5,273815925
636.4,472.9,273815936
630.9,470.5,273815946
621.6,466.5,273815958
615.6,463.3,273815969
609.9,459.7,273815979
584.5,445.9,273815991
586.5,437.1,273816002
587.6,432.6,273816013
587.2,431.3,273816025
587.2,429.6,273816035
587.6,427.2,273816046
587.9,420.7,273816058
588.5,416.6,273816069
588.2,411.9,273816079
588.1,406.4,273816091
587.6,401.2,273816102
587.0,398.8,273816113
587.0,398.1,273816124
587.6,397.4,273816135
588.3,393.9,273816146
588.5,390.0,273816158
591.4,386.4,273816169
594.1,384.2,273816179
595.4,386.0,273816191
592.9,384.8,273816202
599.8,386.9,273816212
620.9,399.1,273816224
626.9,399.8,273816235
745.2,445.7,273816246
1022.9,576.2,273816258
1340.5,766.8,273816269
1345.1,768.8,273816279
1352.8,773.7,273816291
1375.9,788.5,273816302
1398.1,805.3,273816313
1432.7,831.9,273816324
1450.6,845.8,273816335
1450.0,852.8,273816346
1450.3,853.2,273816357
1449.2,852.0,273816368
1445.6,848.9,273816379
1445.6,849.0,273816391
1445.4,848.1,273816402
1445.0,846.6,273816412
1445.0,845.7,273816424
1444.9,845.6,273816435
1445.1,844.7,273816446
1445.1,844.8,273816458
1445.1,844.8,273816468
1445.2,844.6,273816479
1445.2,845.5,273816491
1445.2,847.0,273816501
1445.2,839.9,273816512
1443.8,828.0,273816524
1384.6,788.8,273816535
1385.6,789.6,273816546
1377.0,784.4,273816558
1376.7,784.2,273816568
1375.0,782.9,273816579
1352.3,769.2,273816591
1349.8,767.6,273816602
1350.1,765.1,273816612
1352.1,762.1,273816624
1354.7,761.9,273816635
1353.9,762.5,273816646
1356.0,761.5,273816657
1354.9,761.9,273816668
1355.0,761.8,273816679
1355.6,761.2,273816691
1355.6,760.7,273816701
1355.3,760.2,273816712
1355.1,760.0,273816724
1353.6,759.4,273816735
1353.1,758.8,273816745
1370.1,771.5,273816757
1376.6,776.8,273816768
1415.3,822.0,273816779
1444.7,860.2,273816791
1457.8,877.5,273816801
1467.5,890.8,273816812
1476.1,901.7,273816824
1485.4,913.3,273816835
1519.1,957.2,273816845
1520.2,957.2,273816857
1516.3,957.4,273816868
1516.4,955.5,273816879
1517.1,954.9,273816891
1517.6,953.8,273816901
1516.8,951.7,273816912
1517.5,951.9,273816924
1516.9,951.7,273816935
1517.0,951.5,273816945
1516.4,950.4,273816957
1516.1,949.0,273816968
1515.8,947.1,273816978
1515.5,946.6,273816990
1515.1,944.1,273817001
1518.0,941.4,273817012
1520.6,940.9,273817023
1534.6,943.0,273817035
1622.8,953.9,273817045
1652.1,954.9,273817057
1661.9,955.8,273817068
1668.2,956.1,273817079
1675.3,958.2,273817090
1685.0,959.2,273817101
1695.5,959.9,273817112
1694.7,957.3,273817123
1693.8,957.4,273817134
1695.2,958.8,273817145
1694.6,958.7,273817157
1691.2,956.3,273817167
1690.9,956.0,273817178
1687.7,952.3,273817190
1686.4,958.2,273817201
1682.9,953.9,273817212
1680.3,951.8,273817224
1675.6,950.8,273817234
1665.2,941.8,273817245
1635.6,913.8,273817257
1587.2,868.5,273817268
1570.0,853.3,273817278
1517.1,815.5,273817290
1513.7,812.7,273817301
1504.6,806.4,273817312
1487.8,793.3,273817323
1482.6,785.9,273817334
1477.1,777.1,273817345
1475.8,758.9,273817357
1475.6,766.6,273817367
1477.7,768.0,273817378
1478.4,769.3,273817390
1477.2,766.5,273817401
1475.4,764.4,273817412
1473.4,760.1,273817423
1475.3,755.4,273817434
1477.4,753.5,273817445
1478.0,751.6,273817457
1471.1,747.8,273817467
1458.1,739.2,273817478
1431.2,745.0,273817490
1296.5,791.0,273817501
1282.4,795.2,273817511
1264.0,799.4,273817523
1254.3,801.3,273817534
1243.6,803.4,273817544
1183.4,822.6,273817556
1182.3,821.7,273817568
1183.9,813.0,273817578
1183.4,812.2,273817590
1185.7,805.1,273817601
1186.4,802.3,273817611
1185.1,803.6,273817623
1185.7,801.7,273817634
1185.9,800.5,273817645
1186.4,796.8,273817656
1187.2,795.5,273817667
1185.6,793.8,273817678
1185.7,793.2,273817690
1186.5,792.2,273817701
1186.5,790.8,273817711
1187.4,788.8,273817723
1188.6,786.7,273817734
1188.5,786.8,273817745
1190.0,784.2,273817756
1189.5,784.2,273817767
1189.4,783.8,273817778
1189.4,783.9,273817790
1189.1,783.9,273817801
1188.4,784.0,273817811
1184.3,785.2,273817823
1181.8,787.6,273817834
1181.7,787.8,273817844
1180.6,788.8,273817856
1180.4,789.1,273817867
1187.8,792.1,273817878
1280.3,824.0,273817890
1332.8,840.5,273817900
1352.8,846.9,273817911
1379.5,857.7,273817923
1406.5,869.5,273817934
1417.5,873.9,273817944
1505.9,891.8,273817956
1570.4,924.6,273817967
1620.2,947.3,273817978
1599.0,943.1,273817990
1610.4,941.6,273818000
1610.9,941.5,273818011
1617.9,942.3,273818023
1621.3,942.3,273818034
1621.8,942.4,273818044
1616.0,940.2,273818056
1618.5,940.6,273818067
1618.7,940.2,273818078
1611.8,939.8,273818090
1610.4,939.4,273818101
1608.3,939.3,273818111
1600.9,936.2,273818123
1614.3,939.2,273818134
1718.7,958.9,273818144
1745.1,964.1,273818156
1765.1,966.7,273818167
1785.6,963.3,273818178
1795.3,962.3,273818189
1801.9,960.7,273818200
1817.1,963.4,273818211
1817.4,964.6,273818223
1817.3,968.7,273818234
1817.2,969.4,273818245
1816.7,969.0,273818256
1815.9,967.1,273818267
1814.5,962.2,273818278
1815.1,968.1,273818290
1815.7,976.4,273818300
1815.9,974.7,273818311
1815.6,978.2,273818323
1805.9,973.4,273818334
1804.1,972.4,273818344
1807.1,974.6,273818356
1805.9,975.6,273818367
1805.4,975.7,273818378
1805.0,976.2,273818389
1801.8,975.7,273818400
1801.8,977.1,273818411
1802.3,978.0,273818423
1805.7,984.4,273818433
1806.9,987.7,273818444
1806.0,987.4,273818456
1806.3,989.5,273818467
1806.6,989.9,273818478
1806.9,989.2,273818489
1807.1,989.4,273818500
1807.6,990.2,273818511
1808.1,990.6,273818522
1808.0,990.6,273818534
1808.3,990.4,273818544
1809.1,990.4,273818556
1810.0,991.2,273818567
1813.3,992.5,273818578
1807.9,995.7,273818589
1805.9,996.2,273818600
1792.7,995.5,273818611
1664.7,999.0,273818622
1586.0,1002.7,273818633
1567.8,1003.7,273818644
1555.1,1004.3,273818656
1540.6,1005.3,273818667
1512.5,1006.4,273818677
1508.4,1005.7,273818689
1507.0,1004.9,273818700
1508.6,1002.3,273818711
1508.9,1001.6,273818722
1507.8,1002.8,273818733
1507.6,1002.3,273818744
1506.8,1000.9,273818756
1507.3,1000.7,273818767
1507.0,1000.1,273818777
1507.4,999.7,273818789
1507.2,999.8,273818800
1507.1,999.6,273818810
1506.9,999.0,273818822
1507.0,998.3,273818833
1506.5,995.8,273818844
1506.1,992.9,273818855
1498.8,993.2,273818866
1490.5,992.8,273818877
1434.8,921.5,273818889
1425.2,910.6,273818900
1420.8,906.1,273818911
1414.6,900.3,273818922
1409.2,895.5,273818933
1405.9,892.5,273818944
1387.9,869.6,273818955
1387.0,868.9,273818966
1384.6,868.2,273818977
1385.1,864.6,273818989
1385.6,863.5,273819000
1386.2,860.7,273819010
1386.3,859.8,273819022
1386.9,858.2,273819033
1386.8,857.6,273819044
1387.5,855.9,273819055
1387.6,855.1,273819066
1388.4,853.2,273819077
1388.3,853.2,273819089
1389.2,847.3,273819100
1388.6,845.0,273819110
1388.4,844.4,273819122
1387.5,841.0,273819133
1385.2,837.4,273819143
1384.8,835.6,273819155
1383.2,828.7,273819166
1378.0,816.1,273819177
1375.7,813.6,273819189
1372.8,809.2,273819200
1368.8,803.1,273819210
1367.4,801.4,273819222
1366.0,800.7,273819233
1365.2,799.7,273819244
1362.3,797.0,273819255
1362.3,795.7,273819266
1362.0,795.2,273819277
1361.4,795.3,273819289
1361.0,795.2,273819299
1349.8,794.6,273819310
1270.3,791.8,273819322
1047.3,785.7,273819333
1038.2,785.8,273819343
1031.9,785.9,273819355
1025.6,786.1,273819366
1019.0,785.8,273819377
1015.8,786.4,273819388
1008.1,786.5,273819399
1008.0,786.9,273819410
1008.1,793.6,273819422
1009.6,790.6,273819433
1009.1,795.9,273819443
1010.1,803.4,273819453
1010.1,798.3,273819465
938.7,753.0,273819531
818.2,779.1,273819541
587.2,828.6,273819554
-8.3,966.6,273819566
330.3,671.4,273819577
399.4,609.3,273819589
432.2,579.3,273819600
452.5,561.0,273819610
468.4,547.6,273819622
481.9,538.0,273819633
499.5,524.1,273819643
518.0,508.7,273819655
526.1,502.4,273819666
526.8,499.1,273819676
527.6,499.0,273819688
531.7,494.7,273819699
533.2,490.4,273819710
536.5,486.6,273819722
537.6,484.4,273819733
538.9,481.5,273819743
540.1,478.4,273819755
541.2,476.1,273819766
541.4,475.1,273819776
541.2,474.2,273819788
541.3,474.6,273819799
542.5,477.9,273819810
542.8,479.5,273819822
543.4,480.6,273819833
548.7,494.9,273819843
555.4,522.0,273819855
573.8,614.9,273819866
574.8,619.6,273819877
576.2,626.3,273819888
578.6,638.5,273819900
580.3,646.8,273819910
587.6,683.6,273819921
589.3,684.7,273819933
590.6,684.9,273819943
590.3,684.7,273819955
588.3,684.3,273819966
588.0,684.0,273819976
588.1,684.0,273819988
589.0,684.2,273819999
589.4,684.3,273820010
589.3,684.3,273820022
589.0,684.3,273820032
588.3,684.2,273820043
587.9,683.9,273820055
588.5,684.4,273820066
587.2,685.4,273820076
587.2,685.9,273820088
587.2,686.1,273820099
587.3,686.1,273820110
587.4,686.3,273820121
586.5,687.5,273820133
585.6,688.6,273820143
585.6,689.7,273820155
586.0,689.8,273820166
586.3,689.7,273820176
586.9,689.3,273820188
587.1,689.2,273820199
587.3,689.1,273820210
587.3,688.4,273820221
587.7,688.2,273820233
587.7,688.6,273820243
588.3,687.8,273820255
589.7,687.9,273820266
620.3,690.3,273820276
773.0,701.1,273820288
1126.2,718.6,273820299
1222.4,722.8,273820310
1235.0,723.7,273820321
1244.0,724.2,273820332
1253.1,724.7,273820343
1282.6,726.1,273820355
1309.8,726.9,273820365
