804.6,595.6,271130316
804.3,595.8,271130326
804.5,596.3,271130338
805.3,598.2,271130349
806.7,600.4,271130360
807.8,601.6,271130372
808.7,602.8,271130383
806.4,598.1,271130393
803.8,597.5,271130405
780.6,604.7,271130416
724.9,620.1,271130427
704.6,626.2,271130438
693.5,629.8,271130449
675.8,636.9,271130460
663.7,640.7,271130471
643.3,645.0,271130483
636.2,644.5,271130493
635.3,645.1,271130505
635.5,646.8,271130516
635.7,648.7,271130526
635.5,655.0,271130538
635.3,659.6,271130549
635.5,659.3,271130559
636.6,661.0,271130572
641.3,665.2,271130583
643.8,669.4,271130593
641.8,668.3,271130605
643.1,671.3,271130616
640.3,678.9,271130626
634.2,690.1,271130638
630.4,696.6,271130649
625.4,704.4,271130660
613.9,724.4,271130671
607.5,737.0,271130682
604.7,741.5,271130693
595.0,756.3,271130704
595.2,757.1,271130716
596.1,754.8,271130726
596.1,755.4,271130738
595.9,752.3,271130749
595.8,748.7,271130759
595.5,739.8,271130771
596.0,733.7,271130782
596.4,731.6,271130793
600.4,728.3,271130804
600.8,726.5,271130816
603.8,729.0,271130826
598.9,721.5,271130838
600.6,722.8,271130849
600.9,723.0,271130859
601.9,725.3,271130871
601.3,728.0,271130882
597.6,728.3,271130893
574.6,739.4,271130904
572.6,738.5,271130916
566.2,740.8,271130926
562.1,742.8,271130938
563.0,741.4,271130949
564.0,740.0,271130959
562.3,740.5,271130971
565.5,737.0,271130982
567.4,735.7,271130993
568.2,737.9,271131004
568.9,738.8,271131015
569.0,737.2,271131026
569.1,737.0,271131038
567.8,738.3,271131049
567.7,741.0,271131059
568.9,739.8,271131071
571.7,740.8,271131082
596.2,747.7,271131093
629.6,748.4,271131104
695.7,756.2,271131115
839.6,782.6,271131126
1166.6,810.8,271131138
1186.5,811.6,271131149
1198.7,811.3,271131159
1203.6,810.7,271131171
1308.7,819.6,271131182
1327.0,816.3,271131193
1339.0,814.3,271131204
1340.7,813.7,271131215
1339.1,811.2,271131226
1340.9,812.1,271131238
1339.4,811.9,271131249
1338.7,811.7,271131259
1336.5,811.3,271131271
1335.9,811.0,271131282
1336.1,811.6,271131292
1338.6,813.4,271131304
1338.6,813.3,271131315
1338.7,811.8,271131326
1338.9,811.7,271131337
1338.0,811.7,271131348
1337.5,811.8,271131359
1336.1,810.7,271131371
1335.8,810.6,271131382
1336.1,811.1,271131392
1335.8,810.9,271131404
1334.6,809.9,271131415
1333.7,808.6,271131426
1332.4,807.4,271131437
1332.2,807.7,271131448
1331.7,808.3,271131459
1330.2,809.5,271131471
1330.2,809.3,271131482
1330.4,809.6,271131492
1338.9,808.3,271131504
1345.7,806.3,271131515
1401.2,783.3,271131526
1410.3,779.3,271131537
1419.1,775.0,271131548
1426.7,770.9,271131559
1431.9,767.9,271131571
1456.6,756.4,271131582
1462.7,752.6,271131592
1464.5,751.9,271131604
1465.0,751.7,271131615
1463.6,751.4,271131626
1463.8,751.1,271131637
1464.7,751.4,271131648
1467.2,751.2,271131659
1468.9,750.9,271131671
1467.2,749.7,271131682
1466.5,749.3,271131692
1465.6,748.9,271131704
1464.9,749.6,271131715
1465.4,750.7,271131725
1465.8,751.5,271131737
1466.6,751.2,271131748
1466.7,751.6,271131759
1466.6,752.6,271131770
1468.5,754.7,271131781
1468.9,754.8,271131792
1468.9,754.4,271131804
1468.3,753.5,271131815
1468.4,751.6,271131825
1468.6,751.1,271131837
1468.9,751.6,271131848
1469.2,752.4,271131859
1469.6,751.0,271131870
1469.9,751.1,271131881
1469.5,751.3,271131892
1470.2,752.0,271131904
1470.5,752.3,271131915
1471.2,752.3,271131925
1471.8,750.7,271131937
1472.3,749.4,271131948
1472.3,749.5,271131959
1473.8,748.5,271131970
1474.2,749.6,271131981
1476.1,749.8,271131992
1485.8,755.5,271132003
1548.0,802.2,271132015
1565.2,819.6,271132025
1567.1,821.3,271132037
1568.5,822.6,271132048
1569.8,824.1,271132058
1572.9,827.4,271132070
1583.2,838.3,271132081
1584.1,839.5,271132092
1585.4,838.3,271132104
1587.6,837.1,271132115
1588.0,837.6,271132125
1588.2,838.1,271132137
1592.7,836.7,271132148
1593.1,836.5,271132158
1593.3,835.2,271132170
1592.8,834.4,271132181
1592.4,834.1,271132192
1591.9,833.7,271132203
1592.4,834.0,271132214
1591.3,834.4,271132225
1588.7,837.9,271132237
1588.3,837.8,271132248
1590.4,838.0,271132258
1592.3,837.7,271132270
1592.6,836.2,271132281
1592.8,836.0,271132292
1592.1,836.5,271132303
1589.4,839.2,271132314
1590.6,838.3,271132325
1587.3,837.1,271132337
1456.3,825.3,271132348
1281.2,804.8,271132358
1259.1,802.4,271132370
1241.6,800.8,271132381
1227.0,799.6,271132392
1205.9,796.6,271132403
1205.1,795.9,271132414
1205.0,795.2,271132425
1207.1,794.8,271132437
1207.3,794.6,271132448
1209.9,794.2,271132459
1209.4,794.2,271132470
1210.1,793.7,271132481
1212.0,792.5,271132492
1212.5,792.6,271132504
1212.7,791.9,271132515
