969.5,394.6,106944928
969.7,394.1,106944939
968.8,394.6,106944949
966.1,396.3,106944961
967.2,395.3,106944972
967.5,395.4,106944982
968.2,395.9,106944994
968.4,396.1,106945005
972.2,395.3,106945016
972.7,393.1,106945028
971.7,393.7,106945038
971.7,393.6,106945049
971.6,394.1,106945061
970.8,394.3,106945072
970.8,394.3,106945082
970.7,393.7,106945094
971.1,393.9,106945105
970.7,394.1,106945116
970.5,393.8,106945128
970.3,393.3,106945138
970.6,392.0,106945149
968.7,391.7,106945160
935.7,389.5,106945172
940.3,389.8,106945182
838.7,383.0,106945194
788.4,379.3,106945205
742.4,375.7,106945216
689.5,371.0,106945227
655.0,367.3,106945238
646.2,366.0,106945249
603.1,362.9,106945261
603.6,363.2,106945272
604.2,364.1,106945282
605.4,363.5,106945294
605.5,362.7,106945305
605.3,363.4,106945316
605.0,362.3,106945327
604.5,362.2,106945339
604.0,361.4,106945349
603.8,361.2,106945361
602.7,359.5,106945372
602.3,358.7,106945382
602.9,358.9,106945394
602.0,358.3,106945405
600.3,350.8,106945415
589.3,294.0,106945427
586.5,278.0,106945438
585.0,269.3,106945449
582.7,261.9,106945461
581.0,255.6,106945471
580.4,252.6,106945482
579.9,251.3,106945494
579.6,251.0,106945505
579.4,251.0,106945515
579.8,250.0,106945527
579.6,249.7,106945538
579.0,249.0,106945548
578.3,249.1,106945561
578.6,248.7,106945571
579.4,247.1,106945582
584.7,242.5,106945594
591.2,237.3,106945605
669.3,168.9,106945615
672.7,165.9,106945627
673.6,165.2,106945638
674.9,164.0,106945648
677.1,161.9,106945661
685.2,154.8,106945671
688.7,149.8,106945682
688.4,147.7,106945694
689.5,148.7,106945705
688.1,150.0,106945715
688.2,150.2,106945727
688.0,149.8,106945738
687.2,149.4,106945748
686.8,148.3,106945761
687.0,146.3,106945771
686.6,146.2,106945782
685.7,146.9,106945794
684.7,146.7,106945805
672.8,150.0,106945815
639.1,160.3,106945827
623.6,165.4,106945838
609.7,170.3,106945848
597.1,175.0,106945860
588.0,178.2,106945871
579.5,181.1,106945881
567.1,187.9,106945894
567.1,188.7,106945904
567.3,189.0,106945915
566.5,186.2,106945927
566.5,186.6,106945938
566.2,187.0,106945948
566.5,187.3,106945960
566.8,186.9,106945971
566.8,186.7,106945981
566.1,186.0,106945994
565.6,185.5,106946004
565.2,186.7,106946014
564.9,188.3,106946027
565.2,188.5,106946038
566.3,189.1,106946048
566.3,190.2,106946060
569.4,199.9,106946071
572.2,207.7,106946082
575.4,214.9,106946094
579.0,223.6,106946104
580.6,227.5,106946115
582.8,231.6,106946127
586.3,237.6,106946138
585.9,236.8,106946148
586.1,236.6,106946160
586.0,237.9,106946171
587.1,238.0,106946181
587.8,238.3,106946193
588.4,239.8,106946204
589.5,240.3,106946215
590.1,241.1,106946227
