941.8,473.5,107436889
941.8,473.4,107436900
942.2,472.8,107436912
943.8,472.2,107436923
943.8,476.0,107436934
943.9,473.8,107436945
945.6,467.8,107436956
945.7,467.3,107436967
946.2,467.9,107436979
947.0,468.2,107436990
947.2,468.2,107437000
948.9,465.0,107437012
949.5,460.1,107437023
949.7,459.2,107437034
950.7,457.2,107437045
950.7,457.7,107437056
950.6,458.6,107437067
945.6,474.3,107437078
944.5,478.4,107437090
944.8,478.3,107437100
946.0,478.1,107437112
944.0,484.8,107437123
943.4,486.8,107437134
943.8,486.3,107437145
943.1,484.5,107437156
943.6,482.9,107437167
950.5,478.8,107437179
948.9,482.6,107437189
948.8,482.7,107437200
948.6,482.6,107437212
946.3,475.0,107437223
946.3,474.5,107437233
943.0,466.0,107437245
916.5,480.9,107437256
909.9,483.6,107437267
899.2,491.3,107437278
894.7,494.5,107437290
895.2,494.8,107437301
893.7,488.2,107437312
893.1,486.9,107437323
892.1,488.0,107437334
892.8,477.9,107437345
893.1,475.3,107437356
893.9,472.9,107437368
893.8,472.3,107437378
894.5,466.6,107437390
893.8,462.4,107437401
893.7,461.4,107437412
892.1,456.5,107437423
884.8,453.3,107437434
830.6,435.1,107437445
787.8,411.3,107437456
748.4,388.2,107437467
723.3,373.2,107437478
661.0,323.4,107437490
650.2,314.6,107437501
641.0,307.1,107437512
624.2,292.0,107437523
593.5,266.9,107437534
594.9,267.0,107437545
600.6,262.1,107437556
605.9,262.2,107437567
608.4,261.6,107437578
607.3,259.2,107437590
609.1,255.1,107437601
611.3,252.1,107437612
608.9,251.6,107437623
606.4,252.9,107437633
668.7,97.4,107437772
662.2,132.4,107437782
664.8,120.3,107437795
666.8,115.9,107437806
669.3,113.1,107437816
669.1,122.4,107437828
669.1,123.8,107437839
669.5,122.1,107437849
669.8,120.5,107437861
669.8,119.8,107437873
668.4,126.3,107437883
667.4,129.0,107437894
666.9,131.5,107437906
667.1,132.0,107437916
667.1,131.9,107437928
666.3,133.2,107437939
659.0,146.5,107437950
651.6,160.2,107437961
622.2,220.7,107437972
614.7,237.1,107437983
601.0,262.5,107437994
596.4,271.7,107438006
592.5,279.9,107438016
579.9,309.5,107438028
576.0,318.7,107438039
575.8,318.5,107438050
578.1,318.2,107438061
577.3,317.6,107438072
576.8,314.8,107438083
576.9,315.5,107438094
576.8,313.3,107438106
577.0,311.4,107438116
578.9,308.7,107438128
578.7,307.9,107438139
579.2,306.8,107438149
578.2,304.3,107438161
578.8,304.1,107438172
578.4,303.9,107438183
578.7,305.7,107438194
578.8,305.7,107438206
579.1,306.8,107438216
579.1,306.9,107438228
579.5,307.6,107438239
579.4,307.6,107438249
580.3,308.0,107438261
581.8,307.3,107438272
582.9,307.1,107438283
583.1,306.7,107438294
582.5,305.6,107438306
582.6,304.9,107438316
583.3,304.3,107438328
583.6,304.1,107438339
584.0,304.9,107438349
584.6,304.8,107438361
584.4,305.9,107438372
584.3,306.5,107438383
584.3,306.7,107438394
584.4,306.7,107438405
585.0,306.2,107438416
585.0,306.5,107438427
586.0,305.7,107438439
586.9,305.2,107438449
587.9,304.4,107438461
